date,OPEN,HIGH,LOW,CLOSE,VOLUME
7-30-04,247.2,247.4,246.31,246.5,591
7-31-04,247.46,247.64,243.8,244.41,244
08-01-2004,244.79,244.8,243.95,244.27,429
08-02-2004,243.9,244.65,243.79,244.64,587
08-03-2004,243.81,244.27,243.61,244.08,900
08-04-2004,243.96,244.08,242.82,243.08,760
08-05-2004,242.85,244.94,242.72,244.53,705
08-06-2004,245.05,245.2,244.37,244.4,820
08-07-2004,245.04,245.18,243.6,243.99,287
08-08-2004,244.86,245.04,243.64,243.92,566
08-09-2004,244.65,244.76,244.45,244.74,490
08-10-2004,245.24,245.63,244.8,245.17,166
08-11-2004,245.43,245.87,245.03,245.84,939
08-12-2004,246.29,247.07,244.31,244.7,159
8-13-04,245.43,245.69,244.62,244.88,821
8-14-04,245.49,245.91,245.1,245.88,382
8-15-04,246.26,246.4,243.45,243.75,790
8-16-04,244.32,245.79,244.26,245.52,873
8-17-04,244.56,244.76,244.35,244.69,177
8-18-04,245.07,245.26,244.07,244.49,356
8-19-04,244.01,244.04,242.04,242.38,175
8-20-04,242.05,242.24,241.51,241.83,319
8-21-04,241.07,244.17,240.94,244.12,823
8-22-04,244.03,244.27,241.98,242.48,266
8-23-04,243.01,243.97,242.73,243.62,384
8-24-04,243,244.97,243,244.55,249
8-25-04,244.05,245.5,243.56,245.09,672
8-26-04,244.53,244.78,243.17,243.51,966
8-27-04,244.22,244.98,243.46,243.73,112
8-28-04,244.39,244.62,242.77,242.85,533
8-29-04,243.18,243.34,242.38,242.67,332
8-30-04,242.76,244.49,242.58,244.23,169
8-31-04,244.17,244.2,241.07,241.39,868
09-01-2004,240.84,240.89,240.39,240.41,714
09-02-2004,239.09,240.72,238.95,240.61,806
09-03-2004,239.58,241.09,239.43,240.51,721
09-04-2004,241.12,241.29,239.66,239.83,101
09-05-2004,240.6,240.89,240.25,240.41,574
09-06-2004,240.12,240.26,239.29,239.32,669
09-07-2004,239.02,242.14,238.74,242.11,677
09-08-2004,241.79,242.15,241.22,241.29,867
09-09-2004,241.83,242.05,241.41,241.71,784
09-10-2004,242.17,242.31,241.65,241.75,698
09-11-2004,241.94,242.34,241.29,241.44,653
09-12-2004,240.95,242.73,240.62,242.71,128
9-13-04,242.38,243.18,241.96,242.94,889
9-14-04,242.6,242.65,241.79,242.08,156
9-15-04,241.57,241.74,240.63,240.71,192
9-16-04,240.36,240.76,239.44,239.57,991
9-17-04,238.95,240.63,238.86,240.43,882
9-18-04,240.53,240.94,240.4,240.92,973
9-19-04,240.5,240.62,240.3,240.59,734
9-20-04,240.68,241.32,240.19,241.21,923
9-21-04,241.07,241.22,240.13,240.8,578
9-22-04,240.14,242.73,240.02,242.49,515
9-23-04,242.6,242.96,242.03,242.64,244
9-24-04,242.69,242.96,242.28,242.82,855
9-25-04,242.46,242.61,241.92,242.06,589
9-26-04,241.37,242.24,241,242.07,938
9-27-04,242.99,243.17,241.94,241.95,752
9-28-04,243.01,243.16,242.36,242.78,985
9-29-04,243.38,243.73,241.84,242.12,629
9-30-04,241.8,243.4,241.2,243.18,560
10-01-2004,242.52,242.63,242.14,242.23,245
10-02-2004,242.85,242.96,241.68,241.71,223
10-03-2004,243.11,243.34,240.59,241.35,304
10-04-2004,240.97,243.15,240.59,243.03,298
10-05-2004,243.36,243.53,240.99,241.12,641
10-06-2004,241.52,242.57,241.35,242.3,960
10-07-2004,242.05,242.08,241.75,241.85,713
10-08-2004,242.12,243.27,241.9,243.2,655
10-09-2004,243.31,244.76,243.09,244.25,476
10-10-2004,243.58,244.04,243.13,243.31,530
10-11-2004,243.35,243.74,242.64,242.77,331
10-12-2004,242.95,243.39,242.01,242.18,113
10-13-04,243.09,243.2,240.8,240.87,116
10-14-04,241.53,241.55,239.96,240.43,157
10-15-04,240.33,240.82,237.88,238.37,663
10-16-04,238.96,239.27,236.41,236.98,149
10-17-04,236.18,238.53,236.11,238.34,280
10-18-04,238.42,240.41,237.31,240.25,166
10-19-04,239.43,242.77,239.12,242.5,186
10-20-04,242.57,242.61,241.79,241.86,366
10-21-04,242.45,242.53,241.38,242.1,475
10-22-04,242.43,242.66,239.14,239.72,717
10-23-04,239.09,239.6,239.08,239.23,567
10-24-04,239.34,239.63,238.24,238.65,140
10-25-04,238.41,239.27,238.35,239.19,468
10-26-04,238.89,239.16,238.54,238.6,191
10-27-04,238.8,239.61,238.18,239.41,594
10-28-04,239.52,241.27,239.29,241.17,103
10-29-04,241.13,242.74,240.99,242.34,666
10-30-04,241.96,242.28,241.64,241.71,992
10-31-04,241.89,242.54,239.11,239.3,660
11-01-2004,240.25,241.02,237.11,237.19,817
11-02-2004,236.77,237.01,236.09,236.54,869
11-03-2004,236.52,237.41,236.41,237.22,775
11-04-2004,236.45,237.43,236.22,237.23,842
11-05-2004,237.04,237.13,236.29,236.56,364
11-06-2004,236.75,237.99,236.3,237.91,627
11-07-2004,238.39,239.01,237.42,237.6,462
11-08-2004,237.3,237.41,236.74,237.15,649
11-09-2004,237.52,237.7,236.11,236.45,525
11-10-2004,236,236.45,235.94,236.31,924
11-11-2004,236.18,236.38,235.8,235.87,918
11-12-2004,235.43,236.56,235.28,236.48,916
11-13-04,235.79,236.15,233.61,233.77,676
11-14-04,233.18,233.83,233.01,233.52,383
11-15-04,234.06,234.1,233.61,233.95,958
11-16-04,234.43,234.86,233.42,234,336
11-17-04,234.21,234.53,233.97,234.47,567
11-18-04,234.41,235.28,231.98,232.39,486
11-19-04,231.13,232.97,230.74,232.95,729
11-20-04,233.27,234.32,232.96,234.26,303
11-21-04,233.76,234,232.66,233.48,620
11-22-04,233.22,233.23,232.76,232.95,574
11-23-04,233.12,233.17,229.88,230.1,372
11-24-04,229.11,231.36,228.62,231.01,936
11-25-04,230.96,233.41,230.49,233.16,537
11-26-04,232.91,232.96,230.47,230.84,773
11-27-04,231.21,231.25,230.45,230.7,572
11-28-04,230.19,232.86,229.71,232.8,666
11-29-04,232.34,232.42,231.59,232.23,498
11-30-04,232.57,232.62,231.55,231.73,919
12-01-2004,230.81,233.3,230.62,233.06,396
12-02-2004,233.09,235.67,233.07,235.06,712
12-03-2004,235.11,236.2,234.78,235.89,546
12-04-2004,236.08,237.03,235.45,236.84,182
12-05-2004,236.93,237.08,235.55,235.64,775
12-06-2004,236.13,236.4,235.79,236.2,564
12-07-2004,235.07,236.5,234.72,236.44,350
12-08-2004,236.45,237.59,236.34,237.35,433
12-09-2004,237.74,238.14,237.11,237.22,674
12-10-2004,237.79,238.25,237.78,238.16,249
12-11-2004,238.24,238.24,236.85,236.9,853
12-12-2004,236.49,238.12,236.17,237.61,140
12-13-04,238.02,238.2,234.04,234.8,111
12-14-04,234.3,236.76,234.12,236.39,538
12-15-04,236.62,236.79,236.3,236.39,426
12-16-04,235.79,236.27,234.85,234.88,989
12-17-04,234.89,236.52,234.72,236.29,478
12-18-04,236.78,237.06,234.68,234.93,554
12-19-04,234.65,235.12,233.46,233.88,531
12-20-04,233.56,234.78,233.52,234.4,455
12-21-04,235.26,235.84,234.73,235.22,608
12-22-04,235.24,236.3,235.16,235.81,872
12-23-04,235.8,236.03,235.21,235.33,906
12-24-04,235.59,235.8,235.37,235.76,280
12-25-04,235.82,236.43,233.79,233.98,839
12-26-04,233.94,234.09,233.65,233.94,829
12-27-04,234.29,234.76,234.26,234.74,668
12-28-04,235.11,236.04,235.1,236.02,348
12-29-04,236.23,236.27,235.28,235.49,924
12-30-04,234.93,235.1,234.31,234.55,322
12-31-04,234.41,235.99,234.41,235.89,926
01-01-2005,235.81,237.18,235.68,236.57,295
01-02-2005,236.63,236.71,234.85,234.99,199
01-03-2005,235.04,236.84,234.97,236.31,862
01-04-2005,236.17,236.74,233.76,234.07,249
01-05-2005,234.21,234.89,233.4,234.82,186
01-06-2005,234.1,235.96,233.74,235.84,655
01-07-2005,236.22,236.47,235.73,235.88,244
01-08-2005,236.37,236.67,236.14,236.6,484
01-09-2005,235.8,237.49,235.54,237.09,215
01-10-2005,236.99,237.11,235.24,235.62,312
01-11-2005,234.89,236.04,234.44,235.92,952
01-12-2005,235.34,236.85,235,236.54,858
1-13-05,236.36,236.98,235.39,235.52,428
1-14-05,235.15,235.57,233.7,233.7,286
1-15-05,232.73,233.48,232.51,233.26,233
1-16-05,233.3,236.31,232.98,235.43,663
1-17-05,235.41,237.53,235.23,237.43,683
1-18-05,237.22,238.45,237.2,238.27,171
1-19-05,237.8,238.76,237.65,238.55,281
1-20-05,238.14,239.79,237.97,239.05,523
1-21-05,238.19,241.17,238.05,241.09,903
1-22-05,241.78,241.95,239.12,239.52,471
1-23-05,239.38,239.83,238.51,238.8,654
1-24-05,239.25,239.88,239.14,239.57,891
1-25-05,240.21,240.31,238.95,239.41,708
1-26-05,238.96,239.39,238.28,238.31,817
1-27-05,238.14,238.19,237.7,237.93,715
1-28-05,238.51,238.68,237.77,238.12,859
1-29-05,237.39,237.99,236.95,237.97,236
1-30-05,236.68,238.02,236.45,237.87,881
1-31-05,237.33,237.68,235.92,236.15,146
02-01-2005,236.15,237.17,235.7,236.9,188
02-02-2005,236.37,238.22,236.22,238.03,532
02-03-2005,238.61,239.48,238.5,239.07,115
02-04-2005,238.5,238.83,238.05,238.24,165
02-05-2005,238.22,238.44,236.88,236.93,614
02-06-2005,237.53,238.24,237.45,237.86,716
02-07-2005,238.46,238.95,236.59,236.83,860
02-08-2005,236.67,236.92,235.08,235.33,624
02-09-2005,235.65,235.77,234.77,235.4,430
02-10-2005,235.77,235.95,234.34,234.78,649
02-11-2005,234.68,234.89,234.44,234.47,344
02-12-2005,234.29,236.86,233.88,236.75,350
2-13-05,235.84,239.1,235.47,238.6,258
2-14-05,239.71,239.75,236.32,236.66,813
2-15-05,236.49,237.63,236.32,237.49,343
2-16-05,236.69,239.47,236.41,239.41,196
2-17-05,239.15,239.42,236.42,236.79,447
2-18-05,236.82,237.11,236.42,236.95,438
2-19-05,236.66,236.72,234.61,234.71,541
2-20-05,234.95,235.79,234.73,235.76,210
2-21-05,236.42,236.56,235.86,236.22,527
2-22-05,236.25,238.79,236.11,238.49,502
2-23-05,238,238.13,236.87,237.12,824
2-24-05,236.31,236.46,235.82,235.85,154
2-25-05,236.07,236.4,235.49,235.89,567
2-26-05,236.84,237.05,235.27,235.57,813
2-27-05,235.7,236.2,235.5,235.77,135
2-28-05,235.02,235.81,234.62,235.28,660
03-01-2005,235.67,235.73,233.38,233.55,787
03-02-2005,233.01,233.22,232.78,233.09,224
03-03-2005,232.53,234.49,232.49,234.17,426
03-04-2005,235.55,235.71,233.91,234.23,720
03-05-2005,235.37,235.73,232.84,233.41,472
03-06-2005,233,234.01,232.68,234.01,380
03-07-2005,235.21,235.41,233.39,233.48,744
03-08-2005,234.51,234.57,234.16,234.18,900
03-09-2005,234.81,235.14,233.82,234.04,959
03-10-2005,234.58,235.21,234.02,234.08,998
03-11-2005,234.22,234.52,233.59,233.62,914
03-12-2005,234.05,234.09,232.31,232.58,168
3-13-05,232.09,232.98,231.98,232.92,243
3-14-05,233.5,233.57,231.95,232.34,544
3-15-05,231.24,231.62,230.45,230.66,850
3-16-05,230.81,231.83,230.69,231.35,659
3-17-05,231.84,232.28,231.74,232.03,755
3-18-05,232.61,232.69,231.42,231.92,850
3-19-05,231.78,231.85,231.02,231.58,267
3-20-05,231.44,231.52,231.09,231.1,866
3-21-05,231.59,231.61,229.79,229.92,370
3-22-05,229.65,232.38,229.43,231.74,658
3-23-05,231.59,233.21,231.45,232.8,468
3-24-05,232.42,233.03,231.98,232.45,105
3-25-05,232.2,232.29,231.63,231.84,972
3-26-05,231.99,233.35,231.89,233.15,473
3-27-05,233.7,233.78,231.83,231.95,246
3-28-05,231.94,233.03,231.93,232.98,804
3-29-05,232.93,234.06,232.73,234.02,348
3-30-05,233.71,233.93,233.11,233.24,636
3-31-05,232.85,234.24,232.49,234.22,405
04-01-2005,233.29,233.3,231.88,231.9,198
04-02-2005,231.79,232.55,231.45,232.55,941
04-03-2005,232.97,235.35,232.89,235.02,240
04-04-2005,234.98,237.66,234.84,237.62,746
04-05-2005,237.19,237.45,236.59,237.05,949
04-06-2005,236.75,237.15,235.71,235.78,630
04-07-2005,235.41,236.16,235.09,235.94,920
04-08-2005,237.27,237.46,234.11,234.21,182
04-09-2005,234.61,234.93,234.46,234.84,486
04-10-2005,234.14,234.24,231.58,232.03,805
04-11-2005,231.18,233.67,230.98,233.39,804
04-12-2005,233.35,233.97,232.64,232.65,121
4-13-05,232.18,234.79,231.65,234.69,754
4-14-05,234.88,236.85,234.84,236.36,501
4-15-05,235.95,237.69,235.79,237.48,936
4-16-05,237.37,237.66,235.35,235.35,339
4-17-05,235.64,236.05,234.8,235.05,268
4-18-05,235.28,235.94,233.54,234.12,112
4-19-05,234.25,234.59,231.76,232.47,953
4-20-05,232.56,232.71,231.36,231.42,928
4-21-05,231.02,231.14,230.49,230.62,204
4-22-05,230.87,231.2,228.2,228.27,256
4-23-05,228.55,228.82,228.37,228.71,430
4-24-05,228.91,229.19,228.3,228.87,808
4-25-05,229.33,229.79,226.54,227.25,907
4-26-05,227.24,228.2,227.22,227.9,575
4-27-05,227.75,227.76,227.13,227.72,830
4-28-05,228.01,228.08,227.15,227.68,531
4-29-05,228.6,229.7,228.54,229.36,865
4-30-05,229.73,230.23,227.15,227.34,298
05-01-2005,226.98,229.76,226.88,229.64,723
05-02-2005,229.21,229.31,228.43,228.47,451
05-03-2005,227.6,227.85,226.94,227.17,699
05-04-2005,227.6,227.65,226.43,226.85,999
05-05-2005,228.81,228.95,227.37,227.66,329
05-06-2005,228.28,228.63,226.75,226.81,856
05-07-2005,226.85,227.93,226.61,227.86,434
05-08-2005,228.05,228.09,226.67,226.76,339
05-09-2005,227.64,227.83,225.05,225.3,579
05-10-2005,224.85,224.97,223.06,223.47,956
05-11-2005,223.33,223.8,222.93,223,487
05-12-2005,222.36,222.74,222.06,222.71,193
5-13-05,222.98,223.7,222.92,223.33,648
5-14-05,222.97,223.72,222.55,223.06,403
5-15-05,223.26,223.45,221.78,222.43,518
5-16-05,222.1,222.16,221.09,221.19,181
5-17-05,220.74,221.82,220.16,220.17,214
5-18-05,220.49,221.49,220.45,221.23,594
5-19-05,221.58,221.7,220.59,220.77,676
5-20-05,220.22,221.57,219.87,221.08,524
5-21-05,220.06,221.82,219.84,221.66,964
5-22-05,221.92,223.79,221.67,223.58,646
5-23-05,223.61,223.71,222.81,222.9,298
5-24-05,223.25,223.4,221.12,221.26,827
5-25-05,222.06,222.43,220.68,221.05,599
5-26-05,219.81,221.35,219.43,221.3,804
5-27-05,220.74,220.98,220.05,220.7,502
5-28-05,221,222.04,220.8,221.42,945
5-29-05,220.45,221.18,220.16,221.13,681
5-30-05,221.66,221.89,219.54,220.09,142
5-31-05,220.87,221.12,220.25,220.51,762
06-01-2005,221.44,221.51,220.1,220.33,374
06-02-2005,219.87,220.44,219.49,220.14,680
06-03-2005,220.04,220.1,218.57,218.7,520
06-04-2005,218.18,218.34,217.36,217.68,199
06-05-2005,217.17,217.29,216.22,216.47,616
06-06-2005,217.36,217.81,217.11,217.64,922
06-07-2005,217.09,218.53,216.93,218.17,591
06-08-2005,218.1,219.21,217.99,218.82,849
06-09-2005,218.71,220.66,218.21,220.41,118
06-10-2005,220.82,222.73,220.4,222.67,535
06-11-2005,223.96,224.37,221.98,222.42,698
06-12-2005,221.26,222.57,220.97,222.48,647
6-13-05,222.66,223.14,221.67,221.8,304
6-14-05,221.56,223.06,221.33,222.36,244
6-15-05,223.2,223.47,222.34,222.5,173
6-16-05,222.96,223.26,222.36,222.48,826
6-17-05,222.29,222.38,222.21,222.27,556
6-18-05,222.05,223.09,221.97,222.57,654
6-19-05,222.9,223.18,222.81,222.86,719
6-20-05,223.69,223.74,222.49,222.74,986
6-21-05,222.6,222.76,221.84,221.94,380
6-22-05,220.33,222.73,220.29,222.61,934
6-23-05,223.54,223.84,221.79,222.36,831
6-24-05,222.69,223.75,222.08,223.52,657
6-25-05,224.16,224.54,222.8,222.97,207
6-26-05,223.23,224.24,222.95,224.1,341
6-27-05,224.3,226.11,223.86,225.67,677
6-28-05,225.94,225.98,224.11,224.17,177
6-29-05,224.55,225.08,224.5,224.6,189
6-30-05,224.31,225.53,223.82,225.48,871
07-01-2005,225.41,227.18,225.09,226.73,718
07-02-2005,226.18,229.27,225.67,229,704
07-03-2005,229.05,229.33,228.09,228.34,186
07-04-2005,228.5,228.94,227.79,227.92,343
07-05-2005,228.24,230.69,227.91,230.23,888
07-06-2005,230.11,230.19,229.23,229.37,829
07-07-2005,229.51,229.66,226.73,227.18,721
07-08-2005,226.81,228.41,226.53,228.39,276
07-09-2005,228.65,230.23,228.51,229.94,744
07-10-2005,230.73,231.69,230.55,231.42,478
07-11-2005,231.8,233.91,231.24,233.48,339
07-12-2005,233.46,233.89,233.11,233.75,507
7-13-05,234.31,234.66,234,234.49,369
7-14-05,234.92,234.95,231.66,231.68,265
7-15-05,232.13,232.41,232.11,232.19,363
7-16-05,232.54,234.27,232.19,234.02,212
7-17-05,233.98,234.58,233.84,234.02,947
7-18-05,234.47,234.61,233.96,234.3,156
7-19-05,233.34,233.53,233.19,233.21,992
7-20-05,233.93,234.26,233.56,234.25,592
7-21-05,234.9,235.34,234.7,234.96,245
7-22-05,235.73,235.8,234.52,234.69,574
7-23-05,234.73,234.99,233.2,233.63,316
7-24-05,234,234.62,232.43,232.56,507
7-25-05,232.67,233.57,232.57,233.36,336
7-26-05,233.49,233.73,233.05,233.39,962
7-27-05,232.91,234.25,232.7,234.21,286
7-28-05,234.73,234.77,233.91,234.1,959
7-29-05,234.32,236.1,234.05,235.61,843
7-30-05,235.13,237.36,235.04,237.24,127
7-31-05,237.87,238.03,234.94,235.16,650
08-01-2005,234.53,234.88,234.07,234.52,393
08-02-2005,235.34,235.45,233.8,234.05,518
08-03-2005,233.7,233.79,233.12,233.2,187
08-04-2005,233.19,234.07,232.7,233.27,437
08-05-2005,233.16,234.06,233.14,234.02,660
08-06-2005,233.58,234.9,233.08,234.83,826
08-07-2005,234.99,236.15,234.76,235.8,210
08-08-2005,235.75,237.9,235.5,237.78,166
08-09-2005,237.93,238.51,237.09,237.38,133
08-10-2005,237.54,238.32,237.39,237.78,966
08-11-2005,238.55,238.85,236.6,236.87,970
08-12-2005,236.79,237.14,236.66,236.84,223
8-13-05,236.28,236.57,235.84,236.53,665
8-14-05,238.2,238.23,237.05,237.31,416
8-15-05,237.53,238.02,237.2,237.61,946
8-16-05,237.5,239.78,237.15,239.53,335
8-17-05,240.18,240.28,239.53,239.72,727
8-18-05,240.3,240.5,238.53,238.88,694
8-19-05,238.98,239.01,237.77,237.81,575
8-20-05,237.7,237.98,237.11,237.44,408
8-21-05,237.67,237.85,237.09,237.34,948
8-22-05,237.19,239.34,236.49,239.09,372
8-23-05,239.7,239.95,237.86,238.17,935
8-24-05,237.95,241.34,237.77,241.12,884
8-25-05,240.1,240.18,239.75,240.17,560
8-26-05,240.13,240.33,239.19,239.41,510
8-27-05,239.83,240.44,239.69,240.36,721
8-28-05,240.38,240.94,240.08,240.33,991
8-29-05,240.03,241.36,239.53,240.81,394
8-30-05,240.84,242.36,240.3,241.79,809
8-31-05,241.24,241.26,239.78,239.88,778
09-01-2005,240.4,240.95,239.93,240.03,532
09-02-2005,239.11,239.87,239.03,239.53,443
09-03-2005,238.63,238.78,238.61,238.64,762
09-04-2005,238.89,238.91,237.49,238.03,622
09-05-2005,237.63,240.11,237.58,239.83,311
09-06-2005,239.58,240.38,239.16,240.23,689
09-07-2005,239.89,240.57,239.67,240.26,590
09-08-2005,240.04,240.71,239.87,240.18,692
09-09-2005,240.44,242.89,240.35,242,835
09-10-2005,242.3,243.01,242.04,242.3,841
09-11-2005,242.03,242.46,241.55,241.61,725
09-12-2005,241.51,242,241.1,241.56,374
9-13-05,241.39,241.47,239.55,240,413
9-14-05,239.33,239.55,238.14,238.43,814
9-15-05,238.44,238.49,238.23,238.24,463
9-16-05,237.91,239.35,237.88,239.17,652
9-17-05,238.93,239.4,238.61,239.38,886
9-18-05,239.68,239.99,238.74,239.08,832
9-19-05,239.01,240.15,238.76,239.76,336
9-20-05,239.58,239.76,239.08,239.49,473
9-21-05,239.76,239.96,239.08,239.21,399
9-22-05,239,239.68,238.63,239.58,248
9-23-05,239.95,241.92,239.69,241.91,653
9-24-05,240.8,242.92,240.71,242.62,906
9-25-05,242.78,242.81,242.41,242.59,990
9-26-05,242.96,244.15,242.87,243.6,273
9-27-05,244.68,244.88,243.39,243.55,741
9-28-05,244,244.04,243.12,243.15,525
9-29-05,243.11,243.33,242.97,243.22,420
9-30-05,242.84,243.16,242.68,242.87,530
10-01-2005,243.48,243.8,243.29,243.72,208
10-02-2005,243.66,245.5,243.28,245.42,385
10-03-2005,245.06,247.01,244.61,246.82,434
10-04-2005,246.27,246.5,245.31,245.95,136
10-05-2005,246.01,246.12,245.14,245.27,446
10-06-2005,245.09,245.24,243.51,243.8,399
10-07-2005,243.93,244.51,243.6,244.01,275
10-08-2005,244.47,245.4,244.44,245.3,788
10-09-2005,244.94,245.2,243.81,243.98,426
10-10-2005,242.69,244.11,242.32,244,756
10-11-2005,243.64,244.03,243.06,243.33,627
10-12-2005,243.96,244.19,243.67,244.14,389
10-13-05,244.44,244.53,243.43,243.83,880
10-14-05,243.78,243.8,242.37,242.68,110
10-15-05,242.89,243.44,241.77,241.93,439
10-16-05,242.49,242.51,241.92,242.1,141
10-17-05,241.72,242.14,241.31,241.49,330
10-18-05,240.4,244.22,240.19,243.86,182
10-19-05,244.06,244.27,243.76,244.25,357
10-20-05,243.94,245.09,243.7,244.73,702
10-21-05,244.81,247.05,244.77,246.47,501
10-22-05,247.32,248.57,246.73,248.2,645
10-23-05,248.25,248.4,244.83,245.33,659
10-24-05,244.58,244.79,242.57,242.74,471
10-25-05,243.09,243.22,241.34,241.44,148
10-26-05,240.72,241.7,240.51,241.05,845
10-27-05,241.83,242.03,241.12,241.29,597
10-28-05,241.9,242.32,240.72,241.04,827
10-29-05,241.87,241.94,241.83,241.93,310
10-30-05,242.46,242.63,238.96,239.1,850
10-31-05,238.7,239.03,238.64,238.94,453
11-01-2005,239.13,239.33,236.73,236.99,343
11-02-2005,237.27,237.97,237.27,237.5,777
11-03-2005,237.92,238.37,237.3,237.83,932
11-04-2005,238.05,238.65,236.27,236.3,150
11-05-2005,236.67,238.26,236.64,237.79,361
11-06-2005,238.62,240.01,238.22,239.8,675
11-07-2005,240.62,240.72,238.52,238.94,292
11-08-2005,237.88,240.35,237.78,240.08,889
11-09-2005,240.79,242.1,240.72,241.7,575
11-10-2005,241.69,242.13,240.64,240.8,739
11-11-2005,241.45,241.69,239.49,239.78,862
11-12-2005,239.96,240.73,239.95,240.71,253
11-13-05,241.98,242.12,240.79,240.83,930
11-14-05,240.82,240.83,239.29,239.57,841
11-15-05,239.24,239.43,238.67,238.68,669
11-16-05,239.19,239.78,239.16,239.32,615
11-17-05,239.01,239.82,238.92,239.36,708
11-18-05,238.84,240.15,238.84,240.03,771
11-19-05,239.46,239.93,239.44,239.79,170
11-20-05,239.64,241.12,239.59,241,484
11-21-05,241.12,241.26,239.12,239.31,133
11-22-05,239.9,240.19,237.79,238.06,832
11-23-05,238.02,239.07,237.97,239,870
11-24-05,238.8,239.25,238.28,239.16,572
11-25-05,239.11,239.16,238.49,238.72,914
11-26-05,237.67,239.17,237.51,238.81,419
11-27-05,239.35,239.44,236.94,237.55,590
11-28-05,238,238.36,237.22,237.56,853
11-29-05,237.47,237.67,235.84,236.01,207
11-30-05,236.3,236.33,234.57,234.6,973
12-01-2005,234.54,236.09,234.39,236.05,694
12-02-2005,236.2,236.27,235.82,235.88,111
12-03-2005,236.41,236.73,235.05,235.27,219
12-04-2005,234.82,234.95,234.31,234.77,298
12-05-2005,234.65,234.91,232.9,233,249
12-06-2005,233.04,233.54,232.81,233.19,227
12-07-2005,233.52,234.5,233.47,233.85,870
12-08-2005,234.07,234.11,232.47,232.67,952
12-09-2005,232.51,232.76,230.8,231.04,716
12-10-2005,231.19,231.2,230.85,230.94,205
12-11-2005,231.78,232.16,230.63,230.86,404
12-12-2005,230.85,230.86,230.29,230.48,107
12-13-05,230.71,232,230.68,231.8,475
