timestamp,OPEN_PHOENIX_FEATHERS,HIGH_PHOENIX_FEATHERS,LOW_PHOENIX_FEATHERS,CLOSE_PHOENIX_FEATHERS,VOL_PHOENIX_FEATHERS,%change,,date
1769,236.52,237.41,236.41,237.22,775,,,11-3-04
1770,236.45,237.43,236.22,237.23,842,,,11-4-04
1771,237.04,237.13,236.29,236.56,364,,,11-5-04
1772,236.75,237.99,236.3,237.91,627,,,11-6-04
1773,238.39,239.01,237.42,237.6,462,,,11-7-04
1774,237.3,237.41,236.74,237.15,649,,,11-8-04
1775,237.52,237.7,236.11,236.45,525,,,11-9-04
1776,236,236.45,235.94,236.31,924,,,11-10-04
1777,236.18,236.38,235.8,235.87,918,,,11-11-04
1778,235.43,236.56,235.28,236.48,916,,,11-12-04
1779,235.79,236.15,233.61,233.77,676,,,11-13-04
1780,233.18,233.83,233.01,233.52,383,,,11-14-04
1781,234.06,234.1,233.61,233.95,958,,,11-15-04
1782,234.43,234.86,233.42,234,336,,,11-16-04
1783,234.21,234.53,233.97,234.47,567,,,11-17-04
1784,234.41,235.28,231.98,232.39,486,,,11-18-04
1785,231.13,232.97,230.74,232.95,729,,,11-19-04
1786,233.27,234.32,232.96,234.26,303,,,11-20-04
1787,233.76,234,232.66,233.48,620,,,11-21-04
1788,233.22,233.23,232.76,232.95,574,,,11-22-04
1789,233.12,233.17,229.88,230.1,372,,,11-23-04
1790,229.11,231.36,228.62,231.01,936,,,11-24-04
1791,230.96,233.41,230.49,233.16,537,,,11-25-04
1792,232.91,232.96,230.47,230.84,773,,,11-26-04
1793,231.21,231.25,230.45,230.7,572,,,11-27-04
1794,230.19,232.86,229.71,232.8,666,,,11-28-04
1795,232.34,232.42,231.59,232.23,498,,,11-29-04
1796,232.57,232.62,231.55,231.73,919,,,11-30-04
1797,230.81,233.3,230.62,233.06,396,,,12-1-04
1798,233.09,235.67,233.07,235.06,712,,,12-2-04
1799,235.11,236.2,234.78,235.89,546,,,12-3-04
1800,236.08,237.03,235.45,236.84,182,,,12-4-04
1801,236.93,237.08,235.55,235.64,775,,,12-5-04
1802,236.13,236.4,235.79,236.2,564,,,12-6-04
1803,235.07,236.5,234.72,236.44,350,,,12-7-04
1804,236.45,237.59,236.34,237.35,433,,,12-8-04
1805,237.74,238.14,237.11,237.22,674,,,12-9-04
1806,237.79,238.25,237.78,238.16,249,,,12-10-04
1807,238.24,238.24,236.85,236.9,853,,,12-11-04
1808,236.49,238.12,236.17,237.61,140,,,12-12-04
1809,238.02,238.2,234.04,234.8,111,,,12-13-04
1810,234.3,236.76,234.12,236.39,538,,,12-14-04
1811,236.62,236.79,236.3,236.39,426,,,12-15-04
1812,235.79,236.27,234.85,234.88,989,,,12-16-04
1813,234.89,236.52,234.72,236.29,478,,,12-17-04
1814,236.78,237.06,234.68,234.93,554,,,12-18-04
1815,234.65,235.12,233.46,233.88,531,,,12-19-04
1816,233.56,234.78,233.52,234.4,455,,,12-20-04
1817,235.26,235.84,234.73,235.22,608,,,12-21-04
1818,235.24,236.3,235.16,235.81,872,,,12-22-04
1819,235.8,236.03,235.21,235.33,906,,,12-23-04
1820,235.59,235.8,235.37,235.76,280,,,12-24-04
1821,235.82,236.43,233.79,233.98,839,,,12-25-04
1822,233.94,234.09,233.65,233.94,829,,,12-26-04
1823,234.29,234.76,234.26,234.74,668,,,12-27-04
1824,235.11,236.04,235.1,236.02,348,,,12-28-04
1825,236.23,236.27,235.28,235.49,924,,,12-29-04
1826,234.93,235.1,234.31,234.55,322,,,12-30-04
1827,234.41,235.99,234.41,235.89,926,,,12-31-04
1828,235.81,237.18,235.68,236.57,295,,,1-1-05
1829,236.63,236.71,234.85,234.99,199,,,1-2-05
1830,235.04,236.84,234.97,236.31,862,,,1-3-05
1831,236.17,236.74,233.76,234.07,249,,,1-4-05
1832,234.21,234.89,233.4,234.82,186,,,1-5-05
1833,234.1,235.96,233.74,235.84,655,,,1-6-05
1834,236.22,236.47,235.73,235.88,244,,,1-7-05
1835,236.37,236.67,236.14,236.6,484,,,1-8-05
1836,235.8,237.49,235.54,237.09,215,,,1-9-05
1837,236.99,237.11,235.24,235.62,312,,,1-10-05
1838,234.89,236.04,234.44,235.92,952,,,1-11-05
1839,235.34,236.85,235,236.54,858,,,1-12-05
1840,236.36,236.98,235.39,235.52,428,,,1-13-05
1841,235.15,235.57,233.7,233.7,286,,,1-14-05
1842,232.73,233.48,232.51,233.26,233,,,1-15-05
1843,233.3,236.31,232.98,235.43,663,,,1-16-05
1844,235.41,237.53,235.23,237.43,683,,,1-17-05
1845,237.22,238.45,237.2,238.27,171,,,1-18-05
1846,237.8,238.76,237.65,238.55,281,,,1-19-05
1847,238.14,239.79,237.97,239.05,523,,,1-20-05
1848,238.19,241.17,238.05,241.09,903,,,1-21-05
1849,241.78,241.95,239.12,239.52,471,,,1-22-05
1850,239.38,239.83,238.51,238.8,654,,,1-23-05
1851,239.25,239.88,239.14,239.57,891,,,1-24-05
1852,240.21,240.31,238.95,239.41,708,,,1-25-05
1853,238.96,239.39,238.28,238.31,817,,,1-26-05
1854,238.14,238.19,237.7,237.93,715,,,1-27-05
1855,238.51,238.68,237.77,238.12,859,,,1-28-05
1856,237.39,237.99,236.95,237.97,236,,,1-29-05
1857,236.68,238.02,236.45,237.87,881,,,1-30-05
1858,237.33,237.68,235.92,236.15,146,,,1-31-05
1859,236.15,237.17,235.7,236.9,188,,,2-1-05
1860,236.37,238.22,236.22,238.03,532,,,2-2-05
1861,238.61,239.48,238.5,239.07,115,,,2-3-05
1862,238.5,238.83,238.05,238.24,165,,,2-4-05
1863,238.22,238.44,236.88,236.93,614,,,2-5-05
1864,237.53,238.24,237.45,237.86,716,,,2-6-05
1865,238.46,238.95,236.59,236.83,860,,,2-7-05
1866,236.67,236.92,235.08,235.33,624,,,2-8-05
1867,235.65,235.77,234.77,235.4,430,,,2-9-05
1868,235.77,235.95,234.34,234.78,649,,,2-10-05
1869,234.68,234.89,234.44,234.47,344,,,2-11-05
1870,234.29,236.86,233.88,236.75,350,,,2-12-05
1871,235.84,239.1,235.47,238.6,258,,,2-13-05
1872,239.71,239.75,236.32,236.66,813,,,2-14-05
1873,236.49,237.63,236.32,237.49,343,,,2-15-05
1874,236.69,239.47,236.41,239.41,196,,,2-16-05
1875,239.15,239.42,236.42,236.79,447,,,2-17-05
1876,236.82,237.11,236.42,236.95,438,,,2-18-05
1877,236.66,236.72,234.61,234.71,541,,,2-19-05
1878,234.95,235.79,234.73,235.76,210,,,2-20-05
1879,236.42,236.56,235.86,236.22,527,,,2-21-05
1880,236.25,238.79,236.11,238.49,502,,,2-22-05
1881,238,238.13,236.87,237.12,824,,,2-23-05
1882,236.31,236.46,235.82,235.85,154,,,2-24-05
1883,236.07,236.4,235.49,235.89,567,,,2-25-05
1884,236.84,237.05,235.27,235.57,813,,,2-26-05
1885,235.7,236.2,235.5,235.77,135,,,2-27-05
1886,235.02,235.81,234.62,235.28,660,,,2-28-05
1887,235.67,235.73,233.38,233.55,787,,,3-1-05
1888,233.01,233.22,232.78,233.09,224,,,3-2-05
1889,232.53,234.49,232.49,234.17,426,,,3-3-05
1890,235.55,235.71,233.91,234.23,720,,,3-4-05
1891,235.37,235.73,232.84,233.41,472,,,3-5-05
1892,233,234.01,232.68,234.01,380,,,3-6-05
1893,235.21,235.41,233.39,233.48,744,,,3-7-05
1894,234.51,234.57,234.16,234.18,900,,,3-8-05
1895,234.81,235.14,233.82,234.04,959,,,3-9-05
1896,234.58,235.21,234.02,234.08,998,,,3-10-05
1897,234.22,234.52,233.59,233.62,914,,,3-11-05
1898,234.05,234.09,232.31,232.58,168,,,3-12-05
1899,232.09,232.98,231.98,232.92,243,,,3-13-05
1900,233.5,233.57,231.95,232.34,544,,,3-14-05
1901,231.24,231.62,230.45,230.66,850,,,3-15-05
1902,230.81,231.83,230.69,231.35,659,,,3-16-05
1903,231.84,232.28,231.74,232.03,755,,,3-17-05
1904,232.61,232.69,231.42,231.92,850,,,3-18-05
1905,231.78,231.85,231.02,231.58,267,,,3-19-05
1906,231.44,231.52,231.09,231.1,866,,,3-20-05
1907,231.59,231.61,229.79,229.92,370,,,3-21-05
1908,229.65,232.38,229.43,231.74,658,,,3-22-05
1909,231.59,233.21,231.45,232.8,468,,,3-23-05
1910,232.42,233.03,231.98,232.45,105,,,3-24-05
1911,232.2,232.29,231.63,231.84,972,,,3-25-05
1912,231.99,233.35,231.89,233.15,473,,,3-26-05
1913,233.7,233.78,231.83,231.95,246,,,3-27-05
1914,231.94,233.03,231.93,232.98,804,,,3-28-05
1915,232.93,234.06,232.73,234.02,348,,,3-29-05
1916,233.71,233.93,233.11,233.24,636,,,3-30-05
1917,232.85,234.24,232.49,234.22,405,,,3-31-05
1918,233.29,233.3,231.88,231.9,198,,,4-1-05
1919,231.79,232.55,231.45,232.55,941,,,4-2-05
1920,232.97,235.35,232.89,235.02,240,,,4-3-05
1921,234.98,237.66,234.84,237.62,746,,,4-4-05
1922,237.19,237.45,236.59,237.05,949,,,4-5-05
1923,236.75,237.15,235.71,235.78,630,,,4-6-05
1924,235.41,236.16,235.09,235.94,920,,,4-7-05
1925,237.27,237.46,234.11,234.21,182,,,4-8-05
1926,234.61,234.93,234.46,234.84,486,,,4-9-05
1927,234.14,234.24,231.58,232.03,805,,,4-10-05
1928,231.18,233.67,230.98,233.39,804,,,4-11-05
1929,233.35,233.97,232.64,232.65,121,,,4-12-05
1930,232.18,234.79,231.65,234.69,754,,,4-13-05
1931,234.88,236.85,234.84,236.36,501,,,4-14-05
1932,235.95,237.69,235.79,237.48,936,,,4-15-05
1933,237.37,237.66,235.35,235.35,339,,,4-16-05
1934,235.64,236.05,234.8,235.05,268,,,4-17-05
1935,235.28,235.94,233.54,234.12,112,,,4-18-05
1936,234.25,234.59,231.76,232.47,953,,,4-19-05
1937,232.56,232.71,231.36,231.42,928,,,4-20-05
1938,231.02,231.14,230.49,230.62,204,,,4-21-05
1939,230.87,231.2,228.2,228.27,256,,,4-22-05
1940,228.55,228.82,228.37,228.71,430,,,4-23-05
1941,228.91,229.19,228.3,228.87,808,,,4-24-05
1942,229.33,229.79,226.54,227.25,907,,,4-25-05
1943,227.24,228.2,227.22,227.9,575,,,4-26-05
1944,227.75,227.76,227.13,227.72,830,,,4-27-05
1945,228.01,228.08,227.15,227.68,531,,,4-28-05
1946,228.6,229.7,228.54,229.36,865,,,4-29-05
1947,229.73,230.23,227.15,227.34,298,,,4-30-05
1948,226.98,229.76,226.88,229.64,723,,,5-1-05
1949,229.21,229.31,228.43,228.47,451,,,5-2-05
1950,227.6,227.85,226.94,227.17,699,,,5-3-05
1951,227.6,227.65,226.43,226.85,999,,,5-4-05
1952,228.81,228.95,227.37,227.66,329,,,5-5-05
1953,228.28,228.63,226.75,226.81,856,,,5-6-05
1954,226.85,227.93,226.61,227.86,434,,,5-7-05
1955,228.05,228.09,226.67,226.76,339,,,5-8-05
1956,227.64,227.83,225.05,225.3,579,,,5-9-05
1957,224.85,224.97,223.06,223.47,956,,,5-10-05
1958,223.33,223.8,222.93,223,487,,,5-11-05
1959,222.36,222.74,222.06,222.71,193,,,5-12-05
1960,222.98,223.7,222.92,223.33,648,,,5-13-05
1961,222.97,223.72,222.55,223.06,403,,,5-14-05
1962,223.26,223.45,221.78,222.43,518,,,5-15-05
1963,222.1,222.16,221.09,221.19,181,,,5-16-05
1964,220.74,221.82,220.16,220.17,214,,,5-17-05
1965,220.49,221.49,220.45,221.23,594,,,5-18-05
1966,221.58,221.7,220.59,220.77,676,,,5-19-05
1967,220.22,221.57,219.87,221.08,524,,,5-20-05
1968,220.06,221.82,219.84,221.66,964,,,5-21-05
1969,221.92,223.79,221.67,223.58,646,,,5-22-05
1970,223.61,223.71,222.81,222.9,298,,,5-23-05
1971,223.25,223.4,221.12,221.26,827,,,5-24-05
1972,222.06,222.43,220.68,221.05,599,,,5-25-05
1973,219.81,221.35,219.43,221.3,804,,,5-26-05
1974,220.74,220.98,220.05,220.7,502,,,5-27-05
1975,221,222.04,220.8,221.42,945,,,5-28-05
1976,220.45,221.18,220.16,221.13,681,,,5-29-05
1977,221.66,221.89,219.54,220.09,142,,,5-30-05
1978,220.87,221.12,220.25,220.51,762,,,5-31-05
1979,221.44,221.51,220.1,220.33,374,,,6-1-05
1980,219.87,220.44,219.49,220.14,680,,,6-2-05
1981,220.04,220.1,218.57,218.7,520,,,6-3-05
1982,218.18,218.34,217.36,217.68,199,,,6-4-05
1983,217.17,217.29,216.22,216.47,616,,,6-5-05
1984,217.36,217.81,217.11,217.64,922,,,6-6-05
1985,217.09,218.53,216.93,218.17,591,,,6-7-05
1986,218.1,219.21,217.99,218.82,849,,,6-8-05
1987,218.71,220.66,218.21,220.41,118,,,6-9-05
1988,220.82,222.73,220.4,222.67,535,,,6-10-05
1989,223.96,224.37,221.98,222.42,698,,,6-11-05
1990,221.26,222.57,220.97,222.48,647,,,6-12-05
1991,222.66,223.14,221.67,221.8,304,,,6-13-05
1992,221.56,223.06,221.33,222.36,244,,,6-14-05
1993,223.2,223.47,222.34,222.5,173,,,6-15-05
1994,222.96,223.26,222.36,222.48,826,,,6-16-05
1995,222.29,222.38,222.21,222.27,556,,,6-17-05
1996,222.05,223.09,221.97,222.57,654,,,6-18-05
1997,222.9,223.18,222.81,222.86,719,,,6-19-05
1998,223.69,223.74,222.49,222.74,986,,,6-20-05
1999,222.6,222.76,221.84,221.94,380,,,6-21-05
2000,220.33,222.73,220.29,222.61,934,,,6-22-05
2001,223.54,223.84,221.79,222.36,831,,,6-23-05
2002,222.69,223.75,222.08,223.52,657,,,6-24-05
2003,224.16,224.54,222.8,222.97,207,,,6-25-05
2004,223.23,224.24,222.95,224.1,341,,,6-26-05
2005,224.3,226.11,223.86,225.67,677,,,6-27-05
2006,225.94,225.98,224.11,224.17,177,,,6-28-05
2007,224.55,225.08,224.5,224.6,189,,,6-29-05
2008,224.31,225.53,223.82,225.48,871,,,6-30-05
2009,225.41,227.18,225.09,226.73,718,,,7-1-05
2010,226.18,229.27,225.67,229,704,,,7-2-05
2011,229.05,229.33,228.09,228.34,186,,,7-3-05
2012,228.5,228.94,227.79,227.92,343,,,7-4-05
2013,228.24,230.69,227.91,230.23,888,,,7-5-05
2014,230.11,230.19,229.23,229.37,829,,,7-6-05
2015,229.51,229.66,226.73,227.18,721,,,7-7-05
2016,226.81,228.41,226.53,228.39,276,,,7-8-05
2017,228.65,230.23,228.51,229.94,744,,,7-9-05
2018,230.73,231.69,230.55,231.42,478,,,7-10-05
2019,231.8,233.91,231.24,233.48,339,,,7-11-05
2020,233.46,233.89,233.11,233.75,507,,,7-12-05
2021,234.31,234.66,234,234.49,369,,,7-13-05
2022,234.92,234.95,231.66,231.68,265,,,7-14-05
2023,232.13,232.41,232.11,232.19,363,,,7-15-05
2024,232.54,234.27,232.19,234.02,212,,,7-16-05
2025,233.98,234.58,233.84,234.02,947,,,7-17-05
2026,234.47,234.61,233.96,234.3,156,,,7-18-05
2027,233.34,233.53,233.19,233.21,992,,,7-19-05
2028,233.93,234.26,233.56,234.25,592,,,7-20-05
2029,234.9,235.34,234.7,234.96,245,,,7-21-05
2030,235.73,235.8,234.52,234.69,574,,,7-22-05
2031,234.73,234.99,233.2,233.63,316,,,7-23-05
2032,234,234.62,232.43,232.56,507,,,7-24-05
2033,232.67,233.57,232.57,233.36,336,,,7-25-05
2034,233.49,233.73,233.05,233.39,962,,,7-26-05
2035,232.91,234.25,232.7,234.21,286,,,7-27-05
2036,234.73,234.77,233.91,234.1,959,,,7-28-05
2037,234.32,236.1,234.05,235.61,843,,,7-29-05
2038,235.13,237.36,235.04,237.24,127,,,7-30-05
2039,237.87,238.03,234.94,235.16,650,,,7-31-05
2040,234.53,234.88,234.07,234.52,393,,,8-1-05
2041,235.34,235.45,233.8,234.05,518,,,8-2-05
2042,233.7,233.79,233.12,233.2,187,,,8-3-05
2043,233.19,234.07,232.7,233.27,437,,,8-4-05
2044,233.16,234.06,233.14,234.02,660,,,8-5-05
2045,233.58,234.9,233.08,234.83,826,,,8-6-05
2046,234.99,236.15,234.76,235.8,210,,,8-7-05
2047,235.75,237.9,235.5,237.78,166,,,8-8-05
2048,237.93,238.51,237.09,237.38,133,,,8-9-05
2049,237.54,238.32,237.39,237.78,966,,,8-10-05
2050,238.55,238.85,236.6,236.87,970,,,8-11-05
2051,236.79,237.14,236.66,236.84,223,,,8-12-05
2052,236.28,236.57,235.84,236.53,665,,,8-13-05
2053,238.2,238.23,237.05,237.31,416,,,8-14-05
2054,237.53,238.02,237.2,237.61,946,,,8-15-05
2055,237.5,239.78,237.15,239.53,335,,,8-16-05
2056,240.18,240.28,239.53,239.72,727,,,8-17-05
2057,240.3,240.5,238.53,238.88,694,,,8-18-05
2058,238.98,239.01,237.77,237.81,575,,,8-19-05
2059,237.7,237.98,237.11,237.44,408,,,8-20-05
2060,237.67,237.85,237.09,237.34,948,,,8-21-05
2061,237.19,239.34,236.49,239.09,372,,,8-22-05
2062,239.7,239.95,237.86,238.17,935,,,8-23-05
2063,237.95,241.34,237.77,241.12,884,,,8-24-05
2064,240.1,240.18,239.75,240.17,560,,,8-25-05
2065,240.13,240.33,239.19,239.41,510,,,8-26-05
2066,239.83,240.44,239.69,240.36,721,,,8-27-05
2067,240.38,240.94,240.08,240.33,991,,,8-28-05
2068,240.03,241.36,239.53,240.81,394,,,8-29-05
2069,240.84,242.36,240.3,241.79,809,,,8-30-05
2070,241.24,241.26,239.78,239.88,778,,,8-31-05
2071,240.4,240.95,239.93,240.03,532,,,9-1-05
2072,239.11,239.87,239.03,239.53,443,,,9-2-05
2073,238.63,238.78,238.61,238.64,762,,,9-3-05
2074,238.89,238.91,237.49,238.03,622,,,9-4-05
2075,237.63,240.11,237.58,239.83,311,,,9-5-05
2076,239.58,240.38,239.16,240.23,689,,,9-6-05
2077,239.89,240.57,239.67,240.26,590,,,9-7-05
2078,240.04,240.71,239.87,240.18,692,,,9-8-05
2079,240.44,242.89,240.35,242,835,,,9-9-05
2080,242.3,243.01,242.04,242.3,841,,,9-10-05
2081,242.03,242.46,241.55,241.61,725,,,9-11-05
2082,241.51,242,241.1,241.56,374,,,9-12-05
2083,241.39,241.47,239.55,240,413,,,9-13-05
2084,239.33,239.55,238.14,238.43,814,,,9-14-05
2085,238.44,238.49,238.23,238.24,463,,,9-15-05
2086,237.91,239.35,237.88,239.17,652,,,9-16-05
2087,238.93,239.4,238.61,239.38,886,,,9-17-05
2088,239.68,239.99,238.74,239.08,832,,,9-18-05
2089,239.01,240.15,238.76,239.76,336,,,9-19-05
2090,239.58,239.76,239.08,239.49,473,,,9-20-05
2091,239.76,239.96,239.08,239.21,399,,,9-21-05
2092,239,239.68,238.63,239.58,248,,,9-22-05
2093,239.95,241.92,239.69,241.91,653,,,9-23-05
2094,240.8,242.92,240.71,242.62,906,,,9-24-05
2095,242.78,242.81,242.41,242.59,990,,,9-25-05
2096,242.96,244.15,242.87,243.6,273,,,9-26-05
2097,244.68,244.88,243.39,243.55,741,,,9-27-05
2098,244,244.04,243.12,243.15,525,,,9-28-05
2099,243.11,243.33,242.97,243.22,420,,,9-29-05
2100,242.84,243.16,242.68,242.87,530,,,9-30-05
2101,243.48,243.8,243.29,243.72,208,,,10-1-05
2102,243.66,245.5,243.28,245.42,385,,,10-2-05
2103,245.06,247.01,244.61,246.82,434,,,10-3-05
2104,246.27,246.5,245.31,245.95,136,,,10-4-05
2105,246.01,246.12,245.14,245.27,446,,,10-5-05
2106,245.09,245.24,243.51,243.8,399,,,10-6-05
2107,243.93,244.51,243.6,244.01,275,,,10-7-05
2108,244.47,245.4,244.44,245.3,788,,,10-8-05
2109,244.94,245.2,243.81,243.98,426,,,10-9-05
2110,242.69,244.11,242.32,244,756,,,10-10-05
2111,243.64,244.03,243.06,243.33,627,,,10-11-05
2112,243.96,244.19,243.67,244.14,389,,,10-12-05
2113,244.44,244.53,243.43,243.83,880,,,10-13-05
2114,243.78,243.8,242.37,242.68,110,,,10-14-05
2115,242.89,243.44,241.77,241.93,439,,,10-15-05
2116,242.49,242.51,241.92,242.1,141,,,10-16-05
2117,241.72,242.14,241.31,241.49,330,,,10-17-05
2118,240.4,244.22,240.19,243.86,182,,,10-18-05
2119,244.06,244.27,243.76,244.25,357,,,10-19-05
2120,243.94,245.09,243.7,244.73,702,,,10-20-05
2121,244.81,247.05,244.77,246.47,501,,,10-21-05
2122,247.32,248.57,246.73,248.2,645,,,10-22-05
2123,248.25,248.4,244.83,245.33,659,,,10-23-05
2124,244.58,244.79,242.57,242.74,471,,,10-24-05
2125,243.09,243.22,241.34,241.44,148,,,10-25-05
2126,240.72,241.7,240.51,241.05,845,,,10-26-05
2127,241.83,242.03,241.12,241.29,597,,,10-27-05
2128,241.9,242.32,240.72,241.04,827,,,10-28-05
2129,241.87,241.94,241.83,241.93,310,,,10-29-05
2130,242.46,242.63,238.96,239.1,850,,,10-30-05
2131,238.7,239.03,238.64,238.94,453,,,10-31-05
2132,239.13,239.33,236.73,236.99,343,,,11-1-05
2133,237.27,237.97,237.27,237.5,777,,,11-2-05
2134,237.92,238.37,237.3,237.83,932,,,11-3-05
2135,238.05,238.65,236.27,236.3,150,,,11-4-05
2136,236.67,238.26,236.64,237.79,361,,,11-5-05
2137,238.62,240.01,238.22,239.8,675,,,11-6-05
2138,240.62,240.72,238.52,238.94,292,,,11-7-05
2139,237.88,240.35,237.78,240.08,889,,,11-8-05
2140,240.79,242.1,240.72,241.7,575,,,11-9-05
2141,241.69,242.13,240.64,240.8,739,,,11-10-05
2142,241.45,241.69,239.49,239.78,862,,,11-11-05
2143,239.96,240.73,239.95,240.71,253,,,11-12-05
2144,241.98,242.12,240.79,240.83,930,,,11-13-05
2145,240.82,240.83,239.29,239.57,841,,,11-14-05
2146,239.24,239.43,238.67,238.68,669,,,11-15-05
2147,239.19,239.78,239.16,239.32,615,,,11-16-05
2148,239.01,239.82,238.92,239.36,708,,,11-17-05
2149,238.84,240.15,238.84,240.03,771,,,11-18-05
2150,239.46,239.93,239.44,239.79,170,,,11-19-05
2151,239.64,241.12,239.59,241,484,,,11-20-05
2152,241.12,241.26,239.12,239.31,133,,,11-21-05
2153,239.9,240.19,237.79,238.06,832,,,11-22-05
2154,238.02,239.07,237.97,239,870,,,11-23-05
2155,238.8,239.25,238.28,239.16,572,,,11-24-05
2156,239.11,239.16,238.49,238.72,914,,,11-25-05
2157,237.67,239.17,237.51,238.81,419,,,11-26-05
2158,239.35,239.44,236.94,237.55,590,,,11-27-05
2159,238,238.36,237.22,237.56,853,,,11-28-05
2160,237.47,237.67,235.84,236.01,207,,,11-29-05
2161,236.3,236.33,234.57,234.6,973,,,11-30-05
2162,234.54,236.09,234.39,236.05,694,,,12-1-05
2163,236.2,236.27,235.82,235.88,111,,,12-2-05
2164,236.41,236.73,235.05,235.27,219,,,12-3-05
2165,234.82,234.95,234.31,234.77,298,,,12-4-05
2166,234.65,234.91,232.9,233,249,,,12-5-05
2167,233.04,233.54,232.81,233.19,227,,,12-6-05
2168,233.52,234.5,233.47,233.85,870,,,12-7-05
2169,234.07,234.11,232.47,232.67,952,,,12-8-05
2170,232.51,232.76,230.8,231.04,716,,,12-9-05
2171,231.19,231.2,230.85,230.94,205,,,12-10-05
2172,231.78,232.16,230.63,230.86,404,,,12-11-05
2173,230.85,230.86,230.29,230.48,107,,,12-12-05
2174,230.71,232,230.68,231.8,475,,,12-13-05
2175,232.42,232.65,231.97,232.21,509,,,12-14-05
2176,232.82,233.88,232.7,233.67,483,,,12-15-05
2177,234.01,234.25,233.37,233.81,427,,,12-16-05
2178,234.66,234.81,232.12,232.36,696,,,12-17-05
2179,232.51,232.59,231.45,231.51,154,,,12-18-05
2180,231.53,232.7,231.4,232.56,808,,,12-19-05
2181,232.85,233.26,231.98,232.06,161,,,12-20-05
2182,231.42,231.86,231.37,231.69,800,,,12-21-05
2183,232.18,232.49,231.9,231.93,306,,,12-22-05
2184,231.59,231.89,230.42,230.93,809,,,12-23-05
2185,230.96,231.52,230.74,231.42,761,,,12-24-05
2186,231.81,232.37,231.22,231.98,441,,,12-25-05
2187,232.34,232.67,231.32,231.51,555,,,12-26-05
2188,230.97,233.43,230.94,232.38,779,,,12-27-05
2189,231.87,235.69,231.87,235.2,190,,,12-28-05
2190,234.32,236.26,234.05,235.72,492,,,12-29-05
2191,235.35,235.83,234.42,234.46,452,,,12-30-05
2192,234.5,234.84,234.47,234.76,421,,,12-31-05
2193,234.79,234.88,233.79,234.47,619,,,1-1-06
2194,235.15,236.13,235.02,235.84,867,,,1-2-06
2195,236.33,236.42,231.6,232.15,611,,,1-3-06
2196,232.32,232.48,232.2,232.47,993,,,1-4-06
2197,232.99,234.03,232.8,233.97,382,,,1-5-06
2198,234.25,234.58,232.96,233.56,794,,,1-6-06
2199,233.21,233.52,233.11,233.49,818,,,1-7-06
2200,233.52,233.94,231.74,231.96,781,,,1-8-06
2201,232.38,232.47,230.94,231.18,673,,,1-9-06
2202,231.53,232.36,230.76,230.83,680,,,1-10-06
2203,231.28,231.46,229.86,230.03,194,,,1-11-06
2204,230.61,231.15,228.57,228.7,659,,,1-12-06
2205,228.84,229.96,228.38,229.71,516,,,1-13-06
2206,229.96,230.12,229.06,229.17,288,,,1-14-06
2207,229.12,229.55,228.15,228.32,389,,,1-15-06
2208,229.09,229.39,228.8,229.06,823,,,1-16-06
2209,228.96,229.28,227.53,227.95,994,,,1-17-06
2210,228.55,228.69,227.59,227.76,650,,,1-18-06
2211,227.47,229.43,227.29,228.81,983,,,1-19-06
2212,228.81,230.09,228.62,230.06,727,,,1-20-06
2213,229.3,230.25,228.89,230.24,614,,,1-21-06
2214,230.29,230.3,229.38,229.4,506,,,1-22-06
2215,229.77,229.87,228.36,228.72,955,,,1-23-06
2216,228.89,229.12,228.53,228.97,266,,,1-24-06
2217,229.18,229.19,226.48,226.71,675,,,1-25-06
2218,227.18,227.64,226.72,227.45,451,,,1-26-06
2219,227.73,227.78,225.86,225.96,211,,,1-27-06
2220,226.38,227.76,226.23,227.59,224,,,1-28-06
2221,226.94,227.13,226.01,226.46,242,,,1-29-06
2222,226.31,229.28,226.05,228.87,520,,,1-30-06
2223,228.85,230.25,228.77,229.94,220,,,1-31-06
2224,230.74,230.89,228.71,229.05,939,,,2-1-06
2225,228.8,230.06,228.63,229.89,667,,,2-2-06
2226,229.7,232.02,229.37,231.14,138,,,2-3-06
2227,231.03,231.09,229.54,229.64,468,,,2-4-06
2228,229.78,229.9,229.52,229.79,429,,,2-5-06
2229,229.15,230.06,229.08,229.99,660,,,2-6-06
2230,230.22,230.53,227.35,228.12,150,,,2-7-06
2231,228.22,230.85,228.18,230.24,664,,,2-8-06
2232,230.52,230.92,229.68,229.72,959,,,2-9-06
2233,229.84,229.94,229.79,229.82,726,,,2-10-06
2234,229.65,230.01,228.14,228.15,504,,,2-11-06
2235,227.4,227.51,226.7,226.85,635,,,2-12-06
